Date,Day_of_Week,Month,Time,Source,Action,Entry_Price,Target_Price,Stop_Loss,Risk_Reward_Ratio,Profit_Target_Percentage,Market_Sentiment,Technical_Pattern,Support_Level,Resistance_Level,Expected_Movement,Sector_Insight,Nifty_Range
2026-10-12,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27135.4,27947.63,26641.82,1:1.65,2.99%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25867,26907,UPSIDE: 124 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25867 - 26907
2026-10-13,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27884.6,26603.62,28331.12,1:2.87,4.59%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25844,26852,DOWNSIDE: 89 points,"FMCG holding support | ITC, HUL steady amid volatility",25844 - 26852
2026-10-14,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27540.8,28729.77,27200.91,1:3.5,4.32%,BULLISH,Golden Cross | Resistance at 27000,25941,26918,UPSIDE: 57 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25941 - 26918
2026-10-15,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27731.0,26798.99,28118.48,1:2.41,3.36%,NEUTRAL,Bullish Engulfing | Support at 26000,25989,26908,DOWNSIDE: 185 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25989 - 26908
2026-10-16,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27114.2,28376.92,26794.33,1:3.95,4.66%,BULLISH,Golden Cross | Resistance at 27000,25980,26939,UPSIDE: 190 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25980 - 26939
2026-10-19,Monday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27609.4,28328.31,27202.8,1:1.77,2.6%,MODERATELY BULLISH,Triangle Breakout | Directional Move,25851,26905,UPSIDE: 130 points,"Realty sector gaining traction | DLF, Oberoi up",25851 - 26905
2026-10-20,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27969.6,26722.89,28323.92,1:3.52,4.46%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25961,26899,DOWNSIDE: 169 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25961 - 26899
2026-10-21,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27955.8,29000.27,27657.9,1:3.51,3.74%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25859,26829,UPSIDE: 54 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25859 - 26829
2026-10-22,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27164.0,27944.46,26861.96,1:2.58,2.87%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25920,26914,UPSIDE: 187 points,"Realty sector gaining traction | DLF, Oberoi up",25920 - 26914
2026-10-23,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27604.2,28500.73,27052.45,1:1.62,3.25%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25808,26838,UPSIDE: 128 points,"Chemical sector focus | Atul, Bayer gains on exports",25808 - 26838
2026-10-26,Monday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27935.4,27190.53,28315.22,1:1.96,2.67%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25928,26814,DOWNSIDE: 79 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25928 - 26814
2026-10-27,Tuesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27737.6,26879.92,28028.29,1:2.95,3.09%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25813,26970,DOWNSIDE: 127 points,"Chemical sector focus | Atul, Bayer gains on exports",25813 - 26970
2026-10-28,Wednesday,October,9:00 AM - MARKET OPEN,India Today Business,SELL,27750.8,26394.39,28262.44,1:2.65,4.89%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25869,26874,DOWNSIDE: 106 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25869 - 26874
2026-10-29,Thursday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27080.0,27927.95,26750.8,1:2.58,3.13%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25822,26862,UPSIDE: 138 points,DII support strong | Domestic funds accumulating,25822 - 26862
2026-10-30,Friday,October,9:00 AM - MARKET OPEN,India Today Business,BUY,27281.2,28136.24,26994.46,1:2.98,3.13%,BULLISH,Support Breach | Watch 25800,25897,26877,UPSIDE: 122 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25897 - 26877
2026-11-02,Monday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27231.4,26146.93,27763.85,1:2.04,3.98%,STRONG BULLISH,Moving Average Crossover | Trend Change,25999,26953,DOWNSIDE: 85 points,"Realty sector gaining traction | DLF, Oberoi up",25999 - 26953
2026-11-03,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27746.6,28872.25,27279.35,1:2.41,4.06%,BULLISH,Breakout above 26500 | Momentum Building,25870,26913,UPSIDE: 176 points,"Realty sector gaining traction | DLF, Oberoi up",25870 - 26913
2026-11-04,Wednesday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27360.8,26659.85,27685.46,1:2.16,2.56%,NEUTRAL/BULLISH,Triangle Breakout | Directional Move,25807,26837,DOWNSIDE: 159 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25807 - 26837
2026-11-05,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27833.0,29089.35,27399.77,1:2.9,4.51%,BULLISH,Moving Average Crossover | Trend Change,25934,26897,UPSIDE: 148 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25934 - 26897
2026-11-06,Friday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27310.2,26098.46,27809.86,1:2.43,4.44%,STRONG BULLISH,Bearish Divergence | Profit Taking,25821,26866,DOWNSIDE: 192 points,"FMCG holding support | ITC, HUL steady amid volatility",25821 - 26866
2026-11-09,Monday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27210.4,26376.67,27507.96,1:2.8,3.06%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25868,26931,DOWNSIDE: 51 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25868 - 26931
2026-11-10,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27984.6,28759.82,27569.58,1:1.87,2.77%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25991,26927,UPSIDE: 66 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25991 - 26927
2026-11-12,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27592.8,26220.5,27946.23,1:3.88,4.97%,STRONG BULLISH,Support Breach | Watch 25800,25819,26866,DOWNSIDE: 97 points,DII support strong | Domestic funds accumulating,25819 - 26866
2026-11-13,Friday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27992.0,27359.82,28432.01,1:1.44,2.26%,NEUTRAL/BEARISH,Triangle Breakout | Directional Move,25940,26801,DOWNSIDE: 177 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25940 - 26801
2026-11-16,Monday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27937.2,28523.09,27628.59,1:1.9,2.1%,NEUTRAL/BULLISH,Golden Cross | Resistance at 27000,25811,26965,UPSIDE: 124 points,"FMCG holding support | ITC, HUL steady amid volatility",25811 - 26965
2026-11-17,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27473.4,28435.51,27010.46,1:2.08,3.5%,BULLISH,Double Bottom | Reversal Expected,25980,26885,UPSIDE: 56 points,Energy stocks leading | Oil majors positive on crude rally,25980 - 26885
2026-11-18,Wednesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27326.6,28110.96,26833.49,1:1.59,2.87%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25872,26812,UPSIDE: 177 points,DII support strong | Domestic funds accumulating,25872 - 26812
2026-11-19,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27468.8,26573.84,27900.79,1:2.07,3.26%,NEUTRAL,Head & Shoulders | Downside Risk,25805,26875,DOWNSIDE: 180 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25805 - 26875
2026-11-20,Friday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27725.0,28641.56,27380.83,1:2.66,3.31%,BULLISH,Breakout above 26500 | Momentum Building,25912,26896,UPSIDE: 133 points,FII flows remain positive | Foreign buying continues,25912 - 26896
2026-11-23,Monday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27982.2,28930.27,27554.44,1:2.22,3.39%,NEUTRAL,Bollinger Bands Squeeze | Volatility Expected,25827,26937,UPSIDE: 166 points,Q3 earnings season | Corporate profits robust,25827 - 26937
2026-11-24,Tuesday,November,9:00 AM - MARKET OPEN,India Today Business,BUY,27709.4,29056.45,27270.29,1:3.07,4.86%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25906,26920,UPSIDE: 189 points,Cement stocks stable | UltraTech holding ground,25906 - 26920
2026-11-25,Wednesday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27788.6,26822.97,28169.63,1:2.53,3.47%,STRONG BULLISH,Moving Average Crossover | Trend Change,25972,26825,DOWNSIDE: 77 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25972 - 26825
2026-11-26,Thursday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27212.8,25950.37,27584.71,1:3.39,4.64%,BULLISH,Bearish Divergence | Profit Taking,25820,26928,DOWNSIDE: 107 points,Telecom strength | Bharti Airtel gains on tariff hikes,25820 - 26928
2026-11-27,Friday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27140.0,26170.03,27666.23,1:1.84,3.57%,MODERATELY BULLISH,Bollinger Bands Squeeze | Volatility Expected,25953,26905,DOWNSIDE: 92 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25953 - 26905
2026-11-30,Monday,November,9:00 AM - MARKET OPEN,India Today Business,SELL,27514.2,26651.81,27981.9,1:1.84,3.13%,NEUTRAL,Bullish Engulfing | Support at 26000,25866,26800,DOWNSIDE: 174 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25866 - 26800
2026-12-01,Tuesday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27476.4,28347.23,27064.62,1:2.11,3.17%,MODERATELY BULLISH,RSI Overbought | Consolidation Zone,25894,26854,UPSIDE: 106 points,Energy stocks leading | Oil majors positive on crude rally,25894 - 26854
2026-12-02,Wednesday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27555.6,26449.17,27919.38,1:3.04,4.02%,NEUTRAL,Breakout above 26500 | Momentum Building,25908,26853,DOWNSIDE: 171 points,"FMCG holding support | ITC, HUL steady amid volatility",25908 - 26853
2026-12-03,Thursday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27192.8,26547.03,27681.83,1:1.32,2.37%,BULLISH,Breakout above 26500 | Momentum Building,25900,27000,DOWNSIDE: 166 points,Q3 earnings season | Corporate profits robust,25900 - 27000
2026-12-04,Friday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27943.0,26628.22,28490.78,1:2.4,4.71%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25999,26989,DOWNSIDE: 170 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25999 - 26989
2026-12-07,Monday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27517.2,26919.38,27860.64,1:1.74,2.17%,MODERATELY BULLISH,Bearish Divergence | Profit Taking,25941,26942,DOWNSIDE: 50 points,DII support strong | Domestic funds accumulating,25941 - 26942
2026-12-08,Tuesday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27113.4,27660.05,26639.7,1:1.15,2.02%,NEUTRAL,Support Breach | Watch 25800,25970,26882,UPSIDE: 110 points,Telecom strength | Bharti Airtel gains on tariff hikes,25970 - 26882
2026-12-09,Wednesday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27767.6,28522.91,27399.87,1:2.05,2.72%,STRONG BULLISH,Bollinger Bands Squeeze | Volatility Expected,25899,26802,UPSIDE: 101 points,DII support strong | Domestic funds accumulating,25899 - 26802
2026-12-10,Thursday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27475.8,28105.2,27133.27,1:1.84,2.29%,NEUTRAL/BULLISH,Higher High-Higher Low | Bull Run Continues,25929,26893,UPSIDE: 97 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25929 - 26893
2026-12-11,Friday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27427.0,26559.17,27724.62,1:2.92,3.16%,NEUTRAL,Moving Average Crossover | Trend Change,25947,26970,DOWNSIDE: 189 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25947 - 26970
2026-12-14,Monday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,28061.2,27318.18,28472.89,1:1.8,2.65%,BULLISH,Bullish Engulfing | Support at 26000,25964,26953,DOWNSIDE: 56 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25964 - 26953
2026-12-15,Tuesday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27992.4,26968.14,28507.72,1:1.99,3.66%,STRONG BULLISH,Breakout above 26500 | Momentum Building,25961,26850,DOWNSIDE: 145 points,Cement stocks stable | UltraTech holding ground,25961 - 26850
2026-12-16,Wednesday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27311.6,28655.09,26781.19,1:2.53,4.92%,NEUTRAL/BULLISH,Support Breach | Watch 25800,25921,26801,UPSIDE: 73 points,Q3 earnings season | Corporate profits robust,25921 - 26801
2026-12-17,Thursday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27723.8,26859.53,28260.37,1:1.61,3.12%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25979,26874,DOWNSIDE: 76 points,"Pharma rotation | Dr Reddy, Sun Pharma outperformers",25979 - 26874
2026-12-18,Friday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27772.0,28574.12,27435.05,1:2.38,2.89%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25875,26988,UPSIDE: 172 points,"Metals weakness | Tata Steel, JSW Steel under pressure",25875 - 26988
2026-12-21,Monday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27484.2,28498.72,27020.58,1:2.19,3.69%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25970,26882,UPSIDE: 133 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25970 - 26882
2026-12-22,Tuesday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27943.4,28584.26,27390.83,1:1.16,2.29%,NEUTRAL,Bullish Engulfing | Support at 26000,25924,26950,UPSIDE: 199 points,"Realty sector gaining traction | DLF, Oberoi up",25924 - 26950
2026-12-23,Wednesday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27692.6,26975.39,28067.33,1:1.91,2.59%,BULLISH,Higher High-Higher Low | Bull Run Continues,25922,26834,DOWNSIDE: 129 points,Q3 earnings season | Corporate profits robust,25922 - 26834
2026-12-24,Thursday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27509.8,26528.03,27927.24,1:2.35,3.57%,STRONG BULLISH,Bearish Divergence | Profit Taking,25849,26957,DOWNSIDE: 60 points,"Chemical sector focus | Atul, Bayer gains on exports",25849 - 26957
2026-12-28,Monday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27494.0,28502.2,27093.4,1:2.52,3.67%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25909,26804,UPSIDE: 128 points,Energy stocks leading | Oil majors positive on crude rally,25909 - 26804
2026-12-29,Tuesday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,27940.2,26645.96,28458.14,1:2.5,4.63%,BULLISH,Support Breach | Watch 25800,25857,26912,DOWNSIDE: 157 points,"FMCG holding support | ITC, HUL steady amid volatility",25857 - 26912
2026-12-30,Wednesday,December,9:00 AM - MARKET OPEN,India Today Business,SELL,28149.4,27353.34,28592.15,1:1.8,2.83%,NEUTRAL,RSI Overbought | Consolidation Zone,25982,26900,DOWNSIDE: 117 points,"Banking stocks driving rally | HDFC Bank, ICICI Bank, Axis Bank gains",25982 - 26900
2026-12-31,Thursday,December,9:00 AM - MARKET OPEN,India Today Business,BUY,27696.6,28275.73,27232.9,1:1.25,2.09%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25965,26876,UPSIDE: 54 points,Telecom strength | Bharti Airtel gains on tariff hikes,25965 - 26876
2027-01-01,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27937.8,29091.05,27388.02,1:2.1,4.13%,MODERATELY BULLISH,Head & Shoulders | Downside Risk,25935,26872,UPSIDE: 68 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25935 - 26872
2027-01-04,Monday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27349.0,28715.38,26951.36,1:3.44,5.0%,NEUTRAL,Bullish Engulfing | Support at 26000,25816,26908,UPSIDE: 81 points,Telecom strength | Bharti Airtel gains on tariff hikes,25816 - 26908
2027-01-05,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27608.2,27026.3,28051.95,1:1.31,2.11%,NEUTRAL/BEARISH,Breakout above 26500 | Momentum Building,25946,26940,DOWNSIDE: 114 points,Telecom strength | Bharti Airtel gains on tariff hikes,25946 - 26940
2027-01-06,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27828.4,26906.17,28265.28,1:2.11,3.31%,MODERATELY BULLISH,Higher High-Higher Low | Bull Run Continues,25895,26933,DOWNSIDE: 159 points,Telecom strength | Bharti Airtel gains on tariff hikes,25895 - 26933
2027-01-07,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27837.6,28529.14,27326.15,1:1.35,2.48%,NEUTRAL/BULLISH,RSI Overbought | Consolidation Zone,25908,26897,UPSIDE: 180 points,Cement stocks stable | UltraTech holding ground,25908 - 26897
2027-01-08,Friday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,28108.8,27038.23,28662.21,1:1.93,3.81%,NEUTRAL/BULLISH,Head & Shoulders | Downside Risk,25979,26961,DOWNSIDE: 178 points,"Chemical sector focus | Atul, Bayer gains on exports",25979 - 26961
2027-01-11,Monday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27336.0,28514.66,26891.79,1:2.65,4.31%,BULLISH,RSI Overbought | Consolidation Zone,25951,26986,UPSIDE: 96 points,DII support strong | Domestic funds accumulating,25951 - 26986
2027-01-12,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27396.2,26375.73,27856.49,1:2.22,3.72%,STRONG BULLISH,Higher High-Higher Low | Bull Run Continues,25878,26983,DOWNSIDE: 107 points,"IT sector weakness capping gains | TCS, Infosys selling pressure",25878 - 26983
2027-01-13,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27628.4,27063.28,27999.76,1:1.52,2.05%,MODERATELY BULLISH,Breakout above 26500 | Momentum Building,25955,26882,DOWNSIDE: 108 points,Energy stocks leading | Oil majors positive on crude rally,25955 - 26882
2027-01-14,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,28157.6,27443.07,28611.53,1:1.57,2.54%,MODERATELY BULLISH,Moving Average Crossover | Trend Change,25958,26954,DOWNSIDE: 149 points,DII support strong | Domestic funds accumulating,25958 - 26954
2027-01-15,Friday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27576.8,28494.44,27148.3,1:2.14,3.33%,BULLISH,Support Breach | Watch 25800,25847,26929,UPSIDE: 189 points,Telecom strength | Bharti Airtel gains on tariff hikes,25847 - 26929
2027-01-18,Monday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,27656.0,28636.43,27113.83,1:1.81,3.55%,MODERATELY BULLISH,Golden Cross | Resistance at 27000,25922,26870,UPSIDE: 149 points,Energy stocks leading | Oil majors positive on crude rally,25922 - 26870
2027-01-19,Tuesday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27554.2,26861.12,28065.57,1:1.36,2.52%,NEUTRAL/BULLISH,Bearish Divergence | Profit Taking,25933,26830,DOWNSIDE: 167 points,Cement stocks stable | UltraTech holding ground,25933 - 26830
2027-01-20,Wednesday,January,9:00 AM - MARKET OPEN,India Today Business,BUY,28017.4,28643.72,27682.59,1:1.87,2.24%,NEUTRAL/BULLISH,Double Bottom | Reversal Expected,25916,26863,UPSIDE: 103 points,"Auto sector rally on festival demand | Maruti, Bajaj strong",25916 - 26863
2027-01-21,Thursday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27302.6,26263.76,27767.63,1:2.23,3.8%,NEUTRAL,Higher High-Higher Low | Bull Run Continues,25847,26971,DOWNSIDE: 180 points,"Infrastructure boom | Larsen & Toubro, L&T Infotech gains",25847 - 26971
2027-01-22,Friday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,28166.8,26949.28,28707.81,1:2.25,4.32%,STRONG BULLISH,Triangle Breakout | Directional Move,25901,26910,DOWNSIDE: 84 points,Energy stocks leading | Oil majors positive on crude rally,25901 - 26910
2027-01-25,Monday,January,9:00 AM - MARKET OPEN,India Today Business,SELL,27706.0,26995.69,28127.7,1:1.68,2.56%,NEUTRAL,Bullish Engulfing | Support at 26000,25932,26829,DOWNSIDE: 198 points,DII support strong | Domestic funds accumulating,25932 - 26829
